candidate_id,name,business_name,dba,full_premise_address,city,state,zip,permit_numbers,permit_count,classification,classification_reason,current_operating_status,operator_url,evidence_url,source_name,source_url,retrieval_date,exact_registry_reference,notes
ca-ttb-0e2abde8a5c0,Validation Ale,VALIDATION ALE LLC,Validation Ale,"102 E YANONALI ST, SANTA BARBARA, CA, 93101",SANTA BARBARA,CA,93101,CA-S-20499,1,production_site,"Validation Ale operates a physical production facility at 102 E Yanonali St, confirmed by their California ABC Type 74 (Craft Distiller) and Type 23 (Small Beer Manufacturer) licenses and their website's ""Distilled By Us"" claim for artisan spirits.",open,https://www.validationale.com/,https://www.validationale.com/spirits-cocktails,California ABC License Lookup,https://www.abc.ca.gov/licensing/license-lookup/single-license/?RPTTYPE=12&LICENSE=635087,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20499,"The site serves as both a brewery and a distillery (Validation Artisan Spirits), with the Type 74 license issued in December 2024. Official ABC exact-premise match: Type 23 file 00635087 (VALIDATION ALE LLC / VALIDATION ALE); Type 06 file 00635087 (VALIDATION ALE LLC / VALIDATION ALE); Type 74 file 00635087 (VALIDATION ALE LLC / VALIDATION ALE); Type 77 file 00635087 (VALIDATION ALE LLC / VALIDATION ALE); Type 91 file 00635087 (VALIDATION ALE LLC / VALIDATION ALE)."
ca-ttb-0e2d081df7b4,Francis Coppola Winery,"DELICATO VINEYARDS, LLC",Francis Coppola Winery,"300 VIA ARCHIMEDES, GEYSERVILLE, CA, 95441",GEYSERVILLE,CA,95441,CA-S-20397,1,brand_or_office,"Site operates as a winery and tasting room for the Francis Ford Coppola brand, but commercial spirits under the Great Women Spirits line are produced at Griffo Distillery in Petaluma, and the on-site CA ABC Distiller license was withdrawn.",open,https://www.francisfordcoppolawinery.com/,https://www.abc.ca.gov/licensing/license-lookup/single-license/?RPTTYPE=13&ADDRESS=300+Via+Archimedes&CITY=GEYSERVILLE,California ABC License Lookup,https://www.abc.ca.gov/licensing/license-lookup/,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20397,"CA ABC license 633492 is active for winegrowing and a still (Type 06), but the commercial Distiller (Type 04) license was withdrawn, and TTB records link the brand's production to a Petaluma facility. Official ABC exact-premise match: Type 02 file 00633492 (DELICATO VINEYARDS  LLC / FRANCIS COPPOLA WINERY); Type 06 file 00633492 (DELICATO VINEYARDS  LLC / FRANCIS COPPOLA WINERY); Type 09 file 00633492 (DELICATO VINEYARDS  LLC / FRANCIS COPPOLA WINERY); Type 47 file 00633492 (DELICATO VINEYARDS  LLC / FRANCIS COPPOLA WINERY); Type 47 file 00633492 (DELICATO VINEYARDS  LLC / FRANCIS COPPOLA WINERY); Type 58 file 00633492 (DELICATO VINEYARDS  LLC / FRANCIS COPPOLA WINERY)."
ca-ttb-0ef3b716c12c,HENEBERY SPIRITS INC.,HENEBERY SPIRITS INC.,,"2870 SCOTT ST STE 104 - 106, VISTA, CA, 92081",VISTA,CA,92081,CA-S-20130,1,production_site,"Henebery Spirits Inc. operates an active craft distillery at the permitted location, verified by California ABC Craft Distiller (Type 74) and Still (Type 06) licenses and on-site production evidence.",open,https://www.heneberywhiskey.com/,https://www.abc.ca.gov/licensing/license-lookup/single-license/?RPTTYPE=12&LICENSE=566928,California ABC License Lookup,https://www.abc.ca.gov/licensing/license-lookup/,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20130,Facility at 2870 Scott St includes suites 104-106 (TTB) and 105-106 (ABC); operating status is confirmed via the active tasting room and current website content.
ca-ttb-107986e1ebb2,FLOWER CITY BALLROOM LLC,FLOWER CITY BALLROOM LLC,,"110 W OCEAN AVE, LOMPOC, CA, 93436",LOMPOC,CA,93436,CA-S-20483,1,closed_or_unverifiable,"The entity was a live music venue and event space that held a TTB spirits permit but operated under a state beer and wine license (Type 41), which was auto-revoked in October 2025 following the business's permanent closure.",closed,,https://www.abc.ca.gov/licensing/license-lookup/single-license/?RPTTYPE=15&LICENSE=614808,California ABC License Lookup,https://www.abc.ca.gov/licensing/license-lookup/,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20483,Verification confirmed via California ABC records (License 614808) and social media announcements of closure; no evidence of active distilling operations was found prior to closure.
ca-ttb-1164141bbb72,Back Door Brands,"BACK DOOR BRANDS, LLC",Back Door Brands,"10 S HIGUERA ST BLDG B, SAN LUIS OBISPO, CA, 93401",SAN LUIS OBISPO,CA,93401,CA-S-20472,1,production_site,"Back Door Brands, LLC operates an active distillery and tasting room at 10 S Higuera St, where they explicitly state they distill and bottle all of their products on-site.",open,https://www.blackmarketspirits.com/,https://www.blackmarketspirits.com/pages/10-higuera-st,California ABC License Lookup,https://www.abc.ca.gov/licensing/license-lookup/business-address/,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20472,The facility is also known as Black Market Spirits and holds active California ABC Type 06 (Still) and Type 74 (Craft Distiller) licenses under number 648788.
ca-ttb-119df55450d3,SDCA DISTILLING LLC,SDCA DISTILLING LLC,,"8706 PRODUCTION AVE, SAN DIEGO, CA, 92121",SAN DIEGO,CA,92121,CA-S-20029,1,production_site,Official California ABC export shows a matching active brandy/distilled-spirits/craft-distiller licence at the TTB premise.,unknown,,https://www.abc.ca.gov/licensing/licensing-reports/,California ABC Daily Data Export,https://www.abc.ca.gov/wp-content/uploads/DailyExport-CSV.zip,2026-08-22,"TTB Spirits Producers and Bottlers List: CA-S-20029; California ABC Daily Data Export: 00529133 (06, 74)",Automated exact premise plus owner/DBA-token match in official ABC export: Type 06 file 00529133 (SDCA DISTILLING LLC / MALAHAT SPIRITS); Type 74 file 00529133 (SDCA DISTILLING LLC / MALAHAT SPIRITS).
ca-ttb-11e5503f8747,BRASSFIELD ESTATE WINERY,"BRASSFIELD ESTATE WINERY, LLC",BRASSFIELD ESTATE WINERY,"10915 HIGH VALLEY RD, CLEARLAKE OAKS, CA, 95423",CLEARLAKE OAKS,CA,95423,CA-S-15060,1,needs_review,"Official California ABC export has an exact-premise identity match, but the listed licence type does not independently establish spirits production.",unknown,,https://www.abc.ca.gov/licensing/licensing-reports/,California ABC Daily Data Export,https://www.abc.ca.gov/wp-content/uploads/DailyExport-CSV.zip,2026-08-22,"TTB Spirits Producers and Bottlers List: CA-S-15060; California ABC Daily Data Export: 00390153 (02, 06, 81)",Automated exact premise plus owner/DBA-token match in official ABC export: Type 06 file 00390153 (BRASSFIELD ESTATE WINERY  LLC / BRASSFIELD ESTATE WINERY LLC); Type 02 file 00390153 (BRASSFIELD ESTATE WINERY  LLC / BRASSFIELD ESTATE WINERY LLC); Type 81 file 00390153 (BRASSFIELD ESTATE WINERY  LLC / BRASSFIELD ESTATE WINERY LLC).
ca-ttb-153b128efd85,San Antonio Winery,"SAN ANTONIO WINERY, INC.",San Antonio Winery,"737 LAMAR ST, LOS ANGELES, CA, 90031",LOS ANGELES,CA,90031,CA-S-20511,1,bottling_only,"While the historic Los Angeles site remains the brand's home and an active tasting room/restaurant, winemaking has moved to Paso Robles, and the original facility is now primarily used for bottling and distribution.",open,https://sanantoniowinery.com/,https://en.wikipedia.org/wiki/San_Antonio_Winery,Wikipedia,https://en.wikipedia.org/wiki/San_Antonio_Winery,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20511,The site is an active historic landmark and tasting room; TTB permit CA-S-20511 supports ongoing bottling operations despite the cessation of on-site wine fermentation.
ca-ttb-1748becc1371,"ALAMBIC, INC.","ALAMBIC, INC.",,"1110 BEL ARBRES DR STE D, REDWOOD VALLEY, CA, 95470",REDWOOD VALLEY,CA,95470,CA-S-353,1,production_site,"Alambic Inc operates an active custom distillery at 1110 Bel Arbres Dr, Suites B & D, using an antique cognac still for production, as confirmed by its active California ABC Type 06 license.",open,https://alambicbrandy.com/,https://www.abc.ca.gov/licensing/license-lookup/single-license/?RPTTYPE=12&LICENSE=351841,California ABC License Lookup,https://www.abc.ca.gov/licensing/license-lookup/,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-353,Alambic Inc provides custom distillation and aging services; the facility is also shared with other licensed entities including Tamar Distillery and SpiritsDaddy LLC.
ca-ttb-1841f0ca6fd4,THE 21ST AMENDMENT BREWERY CAFE,"THE 21ST AMENDMENT BREWERY CAFE, LLC",THE 21ST AMENDMENT BREWERY CAFE,"2010 WILLIAMS ST STE A, SAN LEANDRO, CA, 94577",SAN LEANDRO,CA,94577,CA-S-20445,1,closed_or_unverifiable,"The production facility at 2010 Williams St, San Leandro, officially ceased all operations in November 2025, and all associated California ABC manufacturing licenses are now inactive.",closed,https://21st-amendment.com/,https://www.abc.ca.gov/licensing/license-lookup/single-license/?RPTTYPE=13&ADDRESS=2010+Williams+St&CITY=SAN+LEANDRO,California ABC License Lookup,https://www.abc.ca.gov/licensing/license-lookup/single-license/?RPTTYPE=13&ADDRESS=2010+Williams+St&CITY=SAN+LEANDRO,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20445,"While the site held a TTB spirits permit for RTD production, it never held a California ABC distilled spirits manufacturer license and is now permanently closed."
ca-ttb-1941089cb2ca,THE HESS COLLECTION WINERY,THE HESS COLLECTION WINERY,,"4411 REDWOOD RD, NAPA, CA, 94558",NAPA,CA,94558,CA-S-350,1,production_site,"The candidate holds an active California ABC Type 06 (Still) license and TTB Spirits Producer permit CA-S-350 at its historic Mount Veeder winery, providing explicit evidence of on-site distilling capability.",open,https://www.hessperssonestates.com/,https://www.abc.ca.gov/licensing/license-lookup/single-license/?LICENSE=180373,California ABC License Lookup,https://www.abc.ca.gov/licensing/license-lookup/single-license/?LICENSE=180373,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-350,"Primarily operating as Hess Persson Estates winery and art museum, the site maintains active distilling authorization likely for fortification or brandy production. Official ABC exact-premise match: Type 02 file 00180373 (THE HESS COLLECTION WINERY / THE HESS COLLECTION WINERY); Type 06 file 00180373 (THE HESS COLLECTION WINERY / THE HESS COLLECTION WINERY); Type 10 file 00180373 (THE HESS COLLECTION WINERY / THE HESS COLLECTION WINERY)."
ca-ttb-1a34e8c6aeb2,ReBru Spirits,THORN SPIRITS LLC,ReBru Spirits,"1735 NATIONAL AVE STE A, SAN DIEGO, CA, 92113",SAN DIEGO,CA,92113,CA-S-20240,1,closed_or_unverifiable,"ReBru Spirits at 1735 National Ave is permanently closed, with its CA ABC Still and Craft Distiller licenses canceled in June 2025 and its domain redirected to an unrelated site.",closed,,https://www.abc.ca.gov/licensing/license-lookup/single-license/?RPTTYPE=12&LICENSE=579059,California ABC License Lookup,https://www.abc.ca.gov/licensing/license-lookup/single-license/?RPTTYPE=12&LICENSE=579059,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20240,Secondary sources including Yelp and Eater San Diego report the Barrio Logan distillery as permanently closed; parent company TSB2 LLC vacated the premises in early 2025.
ca-ttb-1a9dfb2a6297,TREASURY WINE ESTATES AMERICAS COMPANY,TREASURY WINE ESTATES AMERICAS COMPANY,,"7000 HIGHWAY 46 EAST, PASO ROBLES, CA, 93446",PASO ROBLES,CA,93446,CA-S-20050,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20050,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-1b43786dd437,"THE JOSEPH COMPANY INTERNATIONAL, INC.","THE JOSEPH COMPANY INTERNATIONAL, INC.",,"1711 LANGLEY AVE, IRVINE, CA, 92614",IRVINE,CA,92614,CA-S-20233,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20233,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-1b4d1748522c,Levaus Hye Brandy Distillery,AUSLEV LLC,Levaus Hye Brandy Distillery,"1093 COLE AVE, CLOVIS, CA, 93612",CLOVIS,CA,93612,CA-S-20330,1,closed_or_unverifiable,"California ABC licenses for Brandy Manufacturer (Type 03) and Still (Type 06) were canceled on February 13, 2023, and the physical address is currently occupied by Barnett Refrigeration, Inc.",closed,,https://www.abc.ca.gov/licensing/license-lookup/single-license/?RPTTYPE=14&COMPANY=Y&LICENSEE=AUSLEV+LLC,California ABC License Lookup,https://www.abc.ca.gov/licensing/license-lookup/,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20330,"Federal TTB permit CA-S-20330 remains on the Spirits Producers and Bottlers List, but state-level operational licenses were canceled in early 2023 and the site is repurposed."
ca-ttb-1babe5211902,UNDERGROUND DISTILLING COMPANY,"UNDERGROUND BREWING COMPANY, LLC",UNDERGROUND DISTILLING COMPANY,"1040 BROAD ST, SAN LUIS OBISPO, CA, 93401",SAN LUIS OBISPO,CA,93401,CA-S-20193,1,production_site,"The site at 1040 Broad St is an active production facility operating as Sidecar Cocktail Co / Killjoy Pharmaceuticals, holding California ABC Type 74 (Craft Distiller) and Type 06 (Still) licenses.",open,https://www.sidecarcocktail.company/,https://www.slovisitorsguide.com/sidecar-cocktail-company-is-launching-an-in-house-distillery/,California ABC License Lookup,https://www.abc.ca.gov/licensing/license-lookup/business-name/,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20193,Underground Brewing Company was the predecessor at this address; the site now operates as Sidecar Cocktail Co with an in-house distillery named Killjoy Pharmaceuticals.
ca-ttb-1cab901f9e9b,ABSENTEE WINERY LLC,ABSENTEE WINERY LLC,,"31720 HWY 20, FORT BRAGG, CA, 95437",FORT BRAGG,CA,95437,CA-S-20400,1,production_site,"Active TTB spirits permit (CA-S-20400) and California ABC Rectifier (Type 07) license at the Fort Bragg location, with commercial evidence of ""Highway 20 Brandy"" production.",open,https://www.absenteewinery.com/,https://www.absenteewinery.com/,California ABC License Lookup,https://www.abc.ca.gov/licensing/license-lookup/single-license/?RPTTYPE=12&LICENSE=647931,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20400,Business relocated spirits production from Point Reyes to Fort Bragg in 2023; holds active Winegrower and Rectifier licenses (ABC 647931). Official ABC exact-premise match: Type 02 file 00647931 (ABSENTEE WINERY LLC / ABSENTEE); Type 07 file 00647931 (ABSENTEE WINERY LLC / ABSENTEE).
ca-ttb-1cabf4dd5aa2,San Francisco Distilling Company,"SAN FRANCISCO DISTILLING COMPANY, LLC",San Francisco Distilling Company,"6150 CAMERON RD, ELK, CA, 95432",ELK,CA,95432,CA-S-20161,1,production_site,The facility at 6150 Cameron Rd holds active California ABC Craft Distiller (Type 74) and Still (Type 06) licenses and provides on-site distillation and bottling services.,open,https://sfdistillingco.com/,https://www.abc.ca.gov/licensing/license-lookup/single-license/?RPTTYPE=13&ADDRESS=6150+CAMERON+RD&CITY=ELK,California ABC License Lookup,https://www.abc.ca.gov/licensing/license-lookup/,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20161,"San Francisco Distilling Company operates its production and aging facility in Elk, Mendocino County, producing bourbon and gin brands like Forty Nine Mile. Official ABC exact-premise match: Type 06 file 00579004 (SAN FRANCISCO DISTILLING COMPANY  LLC / SAN FRANCISCO DISTILLING COMPANY  LLC); Type 74 file 00579004 (SAN FRANCISCO DISTILLING COMPANY  LLC / SAN FRANCISCO DISTILLING COMPANY  LLC)."
ca-ttb-1d143333e455,Midtown Spirits,MIDTOWN SPIRITS LLC,Midtown Spirits,"1717 19TH ST STE B, SACRAMENTO, CA, 95811",SACRAMENTO,CA,95811,CA-S-20287,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20287,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
